IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",776,"Tonga","TO","TON",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",160.27
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",87.93434414209712
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",90.86719434254056
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",94.01588532934282
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",97.31971602596505
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",100.6411236843554
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",103.42814566056245
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",106.26028867857482
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",109.38578478231493
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",112.6877762040369
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",116.39872727181731
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",120.11666257938911
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",123.84789071453953
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",127.78766509681843
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",131.88789181560205
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",135.9037220918186
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",139.95149819575892
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",144.1090827648681
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",148.41036850560792
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",152.84525817413805
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",157.40765338551702
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",162.11044407853578
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",166.93380862532345
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",171.85302566977134
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",176.85587592026306
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",182.15347059912816
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",187.83849164443689
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",194.18314673660083
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",201.08098314873854
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",208.02990385722222
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",215.20586115601554
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",222.50047545881776
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",229.77638421076338
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",236.79210187831256
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",243.51800237228926
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",800,"Uganda","UG","UGA",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",250.31701842277798
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",236.33363131897784
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",237.10535921002221
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",237.78130394123778
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",238.36532353413722
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",238.95099303372731
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",239.5748328465319
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",240.16777141068053
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",240.7796334364611
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",241.52005429655478
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",242.3927437062548
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",243.29362571629844
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",244.24423562562566
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",245.2851516637074
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",246.43708726585126
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",247.87723128766876
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",249.6327690830968
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",251.50713929661657
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",253.50416493299443
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",255.5287590477093
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",257.5017219999918
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",259.56259140400675
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",261.6339452338089
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",263.49271033735545
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",265.25963063512137
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",267.2227456424749
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",269.34926526627146
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",271.4554113231798
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",273.3550203715071
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",274.9946444976333
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",276.471457232194
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",277.46388743557947
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",278.7695197762224
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",280.8726811704656
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",282.94751401699756
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",826,"United Kingdom","GB","GBR",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",284.82288323768955
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",27.698366881867177
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",28.037039087768772
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",28.37970813743025
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",28.710637978755727
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",29.021274776873
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",29.319821563989567
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",29.61005108119699
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",29.89507868354003
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",30.184916676988145
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",30.476376025911954
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",30.771387675424563
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",31.076988066696888
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",31.3835932578111
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",31.692282275785555
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32.006917393460775
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32.327265052129015
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32.65670100320379
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32.99712017139372
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",33.33886110805323
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",33.6726234431287
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",34.00487866043012
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",34.33745664023312
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",34.666535174881524
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",34.993987926660054
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.32244788328471
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.651618573323056
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.985359919270564
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.31607347419152
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.627831769515765
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.92666108997197
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.10660919216673
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.18589589633032
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.33594678949971
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.5483840393861
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",37.76147135098818
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",26.304262552796562
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",27.331478114286796
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",28.39080629581226
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",29.478784779438225
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",30.58724359338599
